SOURCE,YEAR,COUNTR,REGION,ADMIN_LEVEL,GAUL_AD0,GAUL_AD1,X,Y,DEN1,DEN2,DEN3,DEN4,N_TYPES
DE_2982.pdf,1997,Belize,Americas,1,28,603,-88.187957,17.498126,1,0,1,0,2
JN379504,1998,Belize,Americas,0,28,-999,-88.686796,17.204856,0,0,1,0,1
FJ898461,2002,Belize,Americas,0,28,-999,-88.686796,17.204856,0,1,0,0,2
JN379511,2004,Belize,Americas,0,28,-999,-88.686796,17.204856,0,0,1,0,2
DE_16258.pd,2010,Benin,Africa,0,29,-999,2.339772,9.650321,0,0,1,0,1
DE_16098.pd,2004,Bhutan,Asia,1,31,623,89.390416,26.858993,0,1,0,0,1
DE_16098.pd,2005,Bhutan,Asia,1,31,623,89.390416,26.858993,0,0,1,0,2
DE_16098.pd,2006,Bhutan,Asia,1,31,623,89.390416,26.858993,1,0,1,0,3
DE_16301,2013,French Guiana,Asia,1,175,664,-52.602539,3.995781,1,1,1,1,4
DE_14628.pd,1999,Brazil,Americas,1,37,665,-70.450513,-9.308457,1,1,0,0,2
DE_14628.pd,2000,Brazil,Americas,1,37,665,-70.450513,-9.308457,1,1,0,0,2
DE_14628.pd,2001,Brazil,Americas,1,37,665,-70.450513,-9.308457,1,1,0,0,2
DE_14628.pd,2002,Brazil,Americas,1,37,665,-70.450513,-9.308457,1,1,0,0,2
DE_14628.pd,2003,Brazil,Americas,1,37,665,-70.450513,-9.308457,1,1,0,0,2
DE_14628.pd,2004,Brazil,Americas,1,37,665,-66.9367,-9.308457,1,1,1,0,3
DE_14628.pd,2005,Brazil,Americas,1,37,665,-66.9367,-9.308457,1,1,1,0,3
DE_14628.pd,2006,Brazil,Americas,1,37,665,-66.9367,-9.9269,0,0,1,0,3
DE_16236.pd,2010,Brazil,Americas,1,37,665,-70.450513,-9.308457,1,0,0,0,3
DE_1425.pdf,1986,Brazil,Americas,1,37,666,-36.619765,-9.513512,1,1,1,1,4
DE_1425.pdf,1987,Brazil,Americas,1,37,666,-36.619765,-9.513512,1,1,1,1,4
DE_3313.pdf,2003,Brazil,Americas,1,37,666,-36.619765,-9.513512,1,1,1,0,4
DE_4564.pdf,2005,Brazil,Americas,1,37,666,-36.619765,-9.513512,1,1,1,0,4
DE_16173.pd,2010,Brazil,Americas,1,37,666,-35.738754,-9.513512,1,0,0,0,4
DE_16281.pd,2012,Brazil,Americas,1,37,666,-36.431365,-9.423322,0,0,0,1,4
HM450088,2001,Brazil,Americas,1,37,667,-51.974407,1.449962,1,0,0,0,1
DE_4564.pdf,2005,Brazil,Americas,1,37,667,-51.974407,1.449962,1,1,1,0,3
DE_14619.pd,2006,Brazil,Americas,1,37,667,-50.739,0.5637,0,0,1,0,3
DE_14619.pd,2007,Brazil,Americas,1,37,667,-50.739,0.5637,0,0,1,0,3
DE_4806.pdf,1996,Brazil,Americas,1,37,668,-60.259,-2.6259,1,1,0,0,2
DE_14965.pd,2001,Brazil,Americas,1,37,668,-60.259021,-2.625919,1,1,0,0,2
DE_4806.pdf,2002,Brazil,Americas,1,37,668,-60.259,-2.6259,1,0,1,0,3
DE_4806.pdf,2003,Brazil,Americas,1,37,668,-60.259,-2.6259,1,1,1,0,3
DE_14636.pd,2005,Brazil,Americas,1,37,668,-60.259,-2.6259,1,1,1,1,4
DE_16086.pd,2006,Brazil,Americas,1,37,668,-60.259,-2.6259,1,1,1,1,4
DE_16086.pd,2007,Brazil,Americas,1,37,668,-60.259,-2.6259,1,1,1,1,4
DE_16086.pd,2008,Brazil,Americas,1,37,668,-60.259,-2.6259,0,0,1,1,4
MOH67,2009,Peru,Americas,1,37,668,-64.695769,-4.185539,0,0,1,0,4
DE_16267.pd,2010,Brazil,Americas,1,37,668,-64.695769,-4.185539,0,0,1,0,4
DE_16342,2011,Brazil,Americas,1,37,668,-60.227051,-2.6259,0,0,0,1,4
DE_2843.pdf,1987,Brazil,Americas,1,37,669,-42.618828,-11.816949,1,1,0,0,2
DE_1424.pdf,1994,Brazil,Americas,1,37,669,-38.51,-12.98,1,1,0,0,2
DE_2811.pdf,1995,Brazil,Americas,1,37,669,-38.4438,-12.472999,1,1,0,0,2
DE_2811.pdf,1996,Brazil,Americas,1,37,669,-38.51,-12.472999,1,1,0,0,2
DE_2811.pdf,1997,Brazil,Americas,1,37,669,-38.51,-12.472999,1,0,0,0,2
DE_2811.pdf,1998,Brazil,Americas,1,37,669,-38.51,-12.472999,1,1,0,0,2
DE_2811.pdf,1999,Brazil,Americas,1,37,669,-38.51,-12.472999,1,1,0,0,2
DE_14643.pd,2001,Brazil,Americas,1,37,669,-42.7487,-11.0189,1,0,1,0,3
DE_14940.pd,2002,Brazil,Americas,1,37,669,-38.2038,-9.438224,1,0,1,0,3
DE_14543.pd,2003,Brazil,Americas,1,37,669,-41.729092,-11.0189,1,0,1,0,3
DE_4564.pdf,2005,Brazil,Americas,1,37,669,-41.729092,-12.472999,1,1,1,0,3
DE_16215.pd,2009,Brazil,Americas,1,37,669,-39.3285,-12.103781,0,1,1,0,3
DE_16342,2011,Brazil,Americas,1,37,669,-38.431549,-12.472999,0,0,0,1,4
DE_446.pdf,1984,Brazil,Americas,1,37,670,-38.111577,-3.78485,1,1,0,0,2
DE_446.pdf,1985,Brazil,Americas,1,37,670,-38.111577,-3.78485,1,1,0,0,2
DE_446.pdf,1986,Brazil,Americas,1,37,670,-38.111577,-3.78485,1,1,1,1,4
DE_446.pdf,1987,Brazil,Americas,1,37,670,-38.111577,-3.78485,1,1,1,1,4
DE_446.pdf,1988,Brazil,Americas,1,37,670,-38.111577,-3.78485,1,1,0,0,4
DE_446.pdf,1989,Brazil,Americas,1,37,670,-38.111577,-3.78485,1,1,0,0,4
DE_446.pdf,1990,Brazil,Americas,1,37,670,-38.111577,-3.78485,1,1,0,0,4
DE_446.pdf,1991,Brazil,Americas,1,37,670,-38.111577,-3.78485,1,1,0,0,4
DE_446.pdf,1992,Brazil,Americas,1,37,670,-38.111577,-3.78485,1,1,0,0,4
DE_446.pdf,1993,Brazil,Americas,1,37,670,-38.111577,-3.78485,1,1,0,0,4
DE_446.pdf,1994,Brazil,Americas,1,37,670,-38.111577,-3.7361,1,1,0,0,4
DE_446.pdf,1995,Brazil,Americas,1,37,670,-38.111577,-3.78485,1,1,0,0,4
DE_446.pdf,1996,Brazil,Americas,1,37,670,-38.111577,-3.78485,1,1,0,0,4
HM450087,2000,Brazil,Americas,1,37,670,-39.605591,-5.088189,1,0,0,0,4
DE_3307.pdf,2003,Brazil,Americas,1,37,670,-38.528508,-3.7361,1,1,1,0,4
DE_4518.pdf,2004,Brazil,Americas,1,37,670,-38.528508,-3.664015,1,1,1,0,4
DE_4564.pdf,2005,Brazil,Americas,1,37,670,-39.605591,-5.088189,1,1,1,0,4
DE_15319.pd,2006,Brazil,Americas,1,37,670,-38.2967,-3.7848,1,1,1,0,4
DE_14619.pd,2007,Brazil,Americas,1,37,670,-38.2967,-3.7848,0,0,1,0,4
DE_15450.pd,2008,Brazil,Americas,1,37,670,-38.528508,-3.78485,1,1,1,0,4
JN982362,2010,Brazil,Americas,1,37,670,-39.605591,-5.088189,1,0,0,0,4
DE_16271.pd,2011,Brazil,Americas,1,37,670,-39.605591,-5.088189,0,0,0,1,4
DE_500.pdf,1991,Brazil,Americas,1,37,671,-47.796793,-15.780741,0,1,0,0,1
DE_500.pdf,1998,Brazil,Americas,1,37,671,-48.061867,-16.026676,1,0,0,0,2
AB519681,2001,Brazil,Americas,1,37,671,-47.796793,-15.780741,1,0,0,0,2
DE_4564.pdf,2005,Brazil,Americas,1,37,671,-47.796793,-15.780741,1,1,1,0,3
DE_15319.pd,2006,Brazil,Americas,1,37,671,-47.796793,-15.7807,1,1,1,0,3
DE_14619.pd,2007,Brazil,Americas,1,37,671,-47.7968,-15.7807,0,0,1,0,3
DE_14702.pd,1990,Brazil,Americas,1,37,672,-40.35,-20.31,0,1,0,0,1
DE_14702.pd,1991,Brazil,Americas,1,37,672,-40.35,-20.31,0,1,0,0,1
DE_14702.pd,1992,Brazil,Americas,1,37,672,-40.35,-20.31,0,1,0,0,1
DE_14702.pd,1993,Brazil,Americas,1,37,672,-40.35,-20.31,0,1,0,0,1
DE_14702.pd,1994,Brazil,Americas,1,37,672,-40.35,-20.31,0,1,0,0,1
DE_14702.pd,1995,Brazil,Americas,1,37,672,-40.35,-19.575593,0,1,0,0,1
DE_14702.pd,1996,Brazil,Americas,1,37,672,-40.35,-19.575593,0,1,0,0,1
DE_14702.pd,1997,Brazil,Americas,1,37,672,-40.35,-20.31,0,1,0,0,1
DE_14702.pd,1998,Brazil,Americas,1,37,672,-40.35,-20.31,0,1,0,0,1
DE_14702.pd,1999,Brazil,Americas,1,37,672,-40.35,-20.31,0,1,0,0,1
DE_14702.pd,2000,Brazil,Americas,1,37,672,-40.35,-19.575593,0,1,0,0,1
DE_16309,2002,Brazil,Americas,1,37,672,-40.35,-19.66328,1,1,1,0,3
DE_3339.pdf,2003,Brazil,Americas,1,37,672,-40.35,-19.575593,1,1,1,0,3
DE_4564.pdf,2005,Brazil,Americas,1,37,672,-40.669499,-19.575593,1,1,1,0,3
DE_15319.pd,2006,Brazil,Americas,1,37,672,-40.2934,-19.575593,1,1,1,0,3
DE_14619.pd,2007,Brazil,Americas,1,37,672,-40.2934,-20.1275,0,0,1,0,3
DE_16309,2009,Brazil,Americas,1,37,672,-40.561523,-19.66328,0,1,0,0,3
DE_14689.pd,1994,Brazil,Americas,1,37,673,-49.2751,-16.6421,1,0,0,0,1
DE_14689.pd,1995,Brazil,Americas,1,37,673,-49.2751,-16.6421,1,0,0,0,1
DE_14689.pd,1996,Brazil,Americas,1,37,673,-49.2751,-16.6421,1,0,0,0,1
DE_14689.pd,1997,Brazil,Americas,1,37,673,-49.2751,-16.6421,1,0,0,0,1
DE_14689.pd,1998,Brazil,Americas,1,37,673,-49.2751,-16.6421,1,0,0,0,1
DE_14689.pd,1999,Brazil,Americas,1,37,673,-49.2751,-16.6421,1,1,0,0,2
DE_14689.pd,2000,Brazil,Americas,1,37,673,-49.2751,-16.6421,1,1,0,0,2
DE_14689.pd,2001,Brazil,Americas,1,37,673,-49.2751,-16.6421,1,1,0,0,2
DE_14689.pd,2002,Brazil,Americas,1,37,673,-49.2751,-16.6421,1,1,1,0,3
DE_3339.pdf,2003,Brazil,Americas,1,37,673,-49.275092,-16.642076,1,1,1,0,3
DE_15185.pd,2004,Brazil,Americas,1,37,673,-49.275092,-16.642076,1,1,1,0,3
DE_4564.pdf,2005,Brazil,Americas,1,37,673,-49.275092,-16.041248,1,1,1,0,3
DE_15319.pd,2006,Brazil,Americas,1,37,673,-49.266,-16.041248,1,1,1,0,3
DE_15185.pd,2007,Brazil,Americas,1,37,673,-49.266,-16.642076,1,1,1,0,3
DE_16236.pd,2010,Brazil,Americas,1,37,673,-49.622887,-16.041248,1,0,0,0,3
DE_16276.pd,2011,Brazil,Americas,1,37,673,-49.622887,-16.041248,0,0,0,1,4
DE_2842.pdf,1995,Brazil,Americas,1,37,674,-44.05,-2.4626,1,1,0,0,2
DE_2842.pdf,1996,Brazil,Americas,1,37,674,-44.05,-2.4626,1,1,0,0,2
DE_5066.pdf,1997,Brazil,Americas,1,37,674,-44.223075,-2.531782,0,1,1,0,3
DE_5066.pdf,1998,Brazil,Americas,1,37,674,-44.223075,-2.531782,0,1,1,0,3
DE_5066.pdf,1999,Brazil,Americas,1,37,674,-44.223075,-2.531782,1,1,1,0,3
DE_5066.pdf,2000,Brazil,Americas,1,37,674,-44.223075,-2.531782,0,1,1,0,3
DE_5066.pdf,2001,Brazil,Americas,0,37,-999,-44.223075,-2.531782,0,1,1,0,3
DE_5066.pdf,2002,Brazil,Americas,1,37,674,-44.223075,-2.531782,0,1,1,0,3
HM450096,2003,Brazil,Americas,1,37,674,-45.291676,-5.086648,1,0,0,0,3
DE_4564.pdf,2005,Brazil,Americas,1,37,674,-45.291676,-5.086648,1,1,1,0,3
DE_14619.pd,2006,Brazil,Americas,1,37,674,-44.2823,-2.6318,0,0,1,0,3
DE_14619.pd,2007,Brazil,Americas,1,37,674,-44.2823,-2.6318,0,0,1,0,3
DE_4784.pdf,1996,Brazil,Americas,1,37,675,-55.912549,-8.35,1,1,0,0,2
DE_4784.pdf,1997,Brazil,Americas,1,37,675,-55.912549,-12.948722,0,1,0,0,2
HM450084,2000,Brazil,Americas,1,37,675,-55.912549,-12.948722,1,0,0,0,2
HM450091,2002,Brazil,Americas,1,37,675,-55.912549,-12.948722,1,0,0,0,2
DE_3297.pdf,2003,Brazil,Americas,1,37,675,-54.668026,-11.869012,0,0,1,0,3
DE_4564.pdf,2005,Brazil,Americas,1,37,675,-55.912549,-12.948722,1,1,1,0,3
DE_15319.pd,2006,Brazil,Americas,1,37,675,-55.912549,-12.948722,1,1,1,0,3
DE_14619.pd,2007,Brazil,Americas,1,37,675,-57.8364,-16.5171,0,0,1,0,3
DE_16227.pd,2009,Brazil,Americas,1,37,675,-54.668026,-15.597594,1,1,1,1,4
DE_16236.pd,2010,Brazil,Americas,1,37,675,-55.912549,-12.948722,1,0,0,0,4
DE_16279.pd,2012,Brazil,Americas,1,37,675,-55.912549,-12.948722,1,1,1,1,4
DE_4784.pdf,1999,Brazil,Americas,1,37,676,-54.844669,-20.326878,1,0,0,0,1
DE_14564.pd,2001,Brazil,Americas,1,37,676,-54.62,-20.442,0,1,0,0,2
DE_15235.pd,2002,Brazil,Americas,1,37,676,-54.249394,-20.442,1,1,0,0,2
DE_4564.pdf,2005,Brazil,Americas,1,37,676,-54.844669,-20.326878,1,1,1,0,3
DE_15319.pd,2006,Brazil,Americas,1,37,676,-54.2494,-20.326878,1,1,1,0,3
DE_16225.pd,2007,Brazil,Americas,1,37,676,-54.2494,-20.326878,0,0,1,0,3
DE_16225.pd,2008,Brazil,Americas,1,37,676,-54.810993,-22.2358,0,0,1,0,3
DE_16230.pd,2009,Brazil,Americas,1,37,676,-54.810993,-20.326878,1,1,0,0,3
DE_16265.pd,2010,Brazil,Americas,1,37,676,-54.249394,-20.326878,1,0,0,0,3
DE_16268.pd,2011,Brazil,Americas,1,37,676,-54.249394,-20.912673,0,0,0,1,4
DE_1774.pdf,1991,Brazil,Americas,1,37,677,-44.673111,-18.455856,1,0,0,0,1
DE_1774.pdf,1992,Brazil,Americas,1,37,677,-44.673111,-18.455856,1,0,0,0,1
DE_1431.pdf,1993,Brazil,Americas,1,37,677,-48.3,-18.91,1,1,0,0,2
DE_1431.pdf,1994,Brazil,Americas,1,37,677,-48.3,-18.91,1,1,0,0,2
DE_1431.pdf,1995,Brazil,Americas,1,37,677,-48.3,-18.91,1,1,0,0,2
DE_14445.pd,1996,Brazil,Americas,1,37,677,-42.1091,-18.91,1,1,0,0,2
DE_14445.pd,1997,Brazil,Americas,1,37,677,-42.1091,-18.455856,1,1,0,0,2
DE_3033.pdf,1998,Brazil,Americas,1,37,677,-42.1091,-15.896759,1,1,0,0,2
DE_4784.pdf,1999,Brazil,Americas,1,37,677,-42.1091,-15.896759,1,1,0,0,2
DE_14624.pd,2000,Brazil,Americas,1,37,677,-42.1091,-15.896759,1,1,0,0,2
DE_14624.pd,2001,Brazil,Americas,1,37,677,-42.1091,-15.896759,1,1,0,0,2
DE_14691.pd,2002,Brazil,Americas,1,37,677,-42.1091,-19.28992,1,1,1,0,3
DE_14691.pd,2003,Brazil,Americas,1,37,677,-43.804607,-15.896759,1,1,1,0,3
DE_14691.pd,2004,Brazil,Americas,1,37,677,-43.959732,-15.896759,1,1,1,0,3
DE_4572.pdf,2005,Brazil,Americas,1,37,677,-44.673111,-15.896759,1,1,1,1,4
DE_15319.pd,2006,Brazil,Americas,1,37,677,-41.9634,-15.896759,1,1,1,0,4
DE_15479.pd,2007,Brazil,Americas,1,37,677,-41.9634,-16.6207,0,0,1,0,4
DE_16236.pd,2009,Brazil,Americas,1,37,677,-44.673111,-18.455856,1,1,1,0,4
DE_16265.pd,2010,Brazil,Americas,1,37,677,-44.673111,-18.455856,1,0,0,0,4
DE_16274.pd,2011,Brazil,Americas,1,37,677,-44.673111,-18.455856,0,0,0,1,4
HM450080,1996,Brazil,Americas,1,37,678,-53.098903,-4.007726,1,0,0,0,1
DE_1941.pdf,1997,Brazil,Americas,1,37,678,-48.377,-1.2643,1,1,0,0,2
DE_4784.pdf,1998,Brazil,Americas,1,37,678,-53.098903,-4.007726,1,1,0,0,2
DE_16174.pd,2003,Brazil,Americas,1,37,678,-49.797707,-4.329979,0,1,0,0,2
DE_16174.pd,2004,Brazil,Americas,1,37,678,-48.4233,-1.2643,1,1,1,0,3
DE_4564.pdf,2005,Brazil,Americas,1,37,678,-48.4233,-1.2643,1,1,1,0,3
DE_16103.pd,2006,Brazil,Americas,1,37,678,-48.4233,-1.2643,1,0,1,0,3
DE_16103.pd,2007,Brazil,Americas,1,37,678,-48.4233,-1.2643,1,0,1,0,3
DE_16342,2010,Brazil,Americas,1,37,678,-54.705791,-2.446118,0,0,0,1,4
DE_16342,2011,Brazil,Americas,1,37,678,-48.453827,-1.358058,0,0,0,1,4
DE_16283.pd,2012,Brazil,Americas,1,37,678,-48.343112,-1.2643,1,1,1,1,4
DE_4784.pdf,1999,Brazil,Americas,1,37,679,-36.831548,-7.123203,0,1,0,0,1
DE_4564.pdf,2005,Brazil,Americas,1,37,679,-36.831548,-7.123203,1,1,1,0,3
DE_16271.pd,2011,Brazil,Americas,1,37,679,-36.831548,-7.123203,1,0,0,0,3
DE_4784.pdf,1995,Brazil,Americas,1,37,680,-51.626736,-24.633509,1,0,0,0,1
DE_2319.pdf,1997,Brazil,Americas,1,37,680,-49.289051,-25.475965,1,0,0,0,1
DE_5044.pdf,2001,Brazil,Americas,1,37,680,-49.289051,-24.633509,1,1,1,0,3
DE_5044.pdf,2002,Brazil,Americas,1,37,680,-49.289051,-24.633509,1,1,1,0,3
DE_5044.pdf,2003,Brazil,Americas,1,37,680,-49.289051,-24.633509,1,1,1,0,3
DE_4572.pdf,2005,Brazil,Americas,1,37,680,-51.626736,-24.633509,1,1,1,1,4
DE_15319.pd,2006,Brazil,Americas,1,37,680,-51.1052,-22.9207,1,1,1,0,4
DE_14619.pd,2007,Brazil,Americas,1,37,680,-51.1052,-22.9207,0,0,1,0,4
DE_16067.pd,2010,Brazil,Americas,1,37,680,-50.842724,-22.780217,1,1,0,0,4
DE_16077.pd,1987,Brazil,Americas,1,37,681,-34.930427,-8.044209,1,0,0,0,1
DE_14624.pd,1995,Brazil,Americas,1,37,681,-34.930427,-8.044209,1,1,0,0,2
DE_14624.pd,1996,Brazil,Americas,1,37,681,-34.930427,-8.044209,1,1,0,0,2
DE_5144.pdf,1997,Brazil,Americas,1,37,681,-34.930427,-8.044209,1,1,1,0,3
DE_5144.pdf,1998,Brazil,Americas,1,37,681,-34.864467,-7.733136,1,1,1,0,3
DE_5056.pdf,1999,Brazil,Americas,1,37,681,-34.864467,-7.733136,1,1,1,0,3
DE_5056.pdf,2000,Brazil,Americas,1,37,681,-34.864467,-7.733136,1,1,1,0,3
DE_5056.pdf,2001,Brazil,Americas,1,37,681,-34.864467,-7.733136,1,1,1,0,3
DE_5144.pdf,2002,Brazil,Americas,1,37,681,-34.930427,-8.044209,1,1,1,0,3
DE_14624.pd,2003,Brazil,Americas,1,37,681,-34.864467,-7.733136,1,1,1,0,3
DE_16335,2004,Brazil,Americas,1,37,681,-34.864467,-7.733136,1,1,1,0,3
DE_16335,2005,Brazil,Americas,1,37,681,-34.864467,-7.733136,1,1,1,0,3
DE_16335,2006,Brazil,Americas,1,37,681,-34.864467,-7.733136,1,1,1,0,3
DE_16114.pd,2007,Brazil,Americas,1,37,681,-34.9304,-8.0442,0,0,1,0,3
DE_16114.pd,2008,Brazil,Americas,1,37,681,-34.9304,-8.0442,0,0,1,0,3
DE_16255.pd,2010,Brazil,Americas,1,37,681,-38.002579,-8.320846,1,0,0,0,3
DE_16270.pd,2011,Brazil,Americas,1,37,681,-38.002579,-8.320846,0,0,0,1,4
DE_16300,2013,Brazil,Americas,1,37,681,-34.93309,-8.038833,0,0,1,0,4
DE_14445.pd,1996,Brazil,Americas,1,37,682,-42.7029,-3.9487,1,1,0,0,2
DE_14445.pd,1997,Brazil,Americas,1,37,682,-42.7029,-3.9487,1,1,0,0,2
DE_14445.pd,1998,Brazil,Americas,1,37,682,-42.7029,-3.9487,1,1,0,0,2
DE_14445.pd,1999,Brazil,Americas,1,37,682,-42.7029,-3.9487,1,1,0,0,2
DE_469.pdf,2000,Brazil,Americas,1,37,682,-42.7029,-3.9487,1,1,0,0,2
DE_469.pdf,2001,Brazil,Americas,1,37,682,-42.7029,-3.9487,1,1,0,0,2
DE_469.pdf,2002,Brazil,Americas,1,37,682,-42.7029,-3.9487,1,1,1,0,3
DE_4564.pdf,2005,Brazil,Americas,1,37,682,-42.9611,-7.376754,1,1,1,0,3
DE_14619.pd,2006,Brazil,Americas,1,37,682,-41.7585,-2.9563,0,0,1,0,3
DE_14619.pd,2007,Brazil,Americas,1,37,682,-41.7585,-2.9563,0,0,1,0,3
DE_653.pdf,1986,Brazil,Americas,1,37,683,-41.26,-21.43,1,1,1,1,4
DE_653.pdf,1987,Brazil,Americas,1,37,683,-41.26,-21.43,1,1,1,1,4
DE_4784.pdf,1988,Brazil,Americas,1,37,683,-42.663937,-22.198658,1,1,0,0,4
DE_1422.pdf,1990,Brazil,Americas,1,37,683,-41.3275,-21.13,1,1,1,0,4
DE_2840.pdf,1991,Brazil,Americas,1,37,683,-42.663937,-22.198658,1,1,1,0,4
DE_445.pdf,1992,Brazil,Americas,1,37,683,-43.1063,-22.6,1,1,0,0,4
DE_445.pdf,1993,Brazil,Americas,1,37,683,-43.7,-22.6,1,1,0,0,4
DE_445.pdf,1994,Brazil,Americas,1,37,683,-43.7,-22.6,1,1,0,0,4
DE_1270.pdf,1995,Brazil,Americas,1,37,683,-42.663937,-22.198658,1,1,0,0,4
DE_5035.pdf,1996,Brazil,Americas,1,37,683,-42.663937,-22.198658,1,1,0,0,4
DE_5167.pdf,1998,Brazil,Americas,1,37,683,-42.663937,-22.198658,1,1,1,0,4
DE_5167.pdf,1999,Brazil,Americas,1,37,683,-42.663937,-22.198658,1,1,1,0,4
DE_482.pdf,2000,Brazil,Americas,1,37,683,-42.663937,-22.198658,1,1,1,0,4
DE_482.pdf,2001,Brazil,Americas,1,37,683,-42.663937,-22.112331,1,1,1,0,4
DE_4789.pdf,2002,Brazil,Americas,1,37,683,-41.3275,-21.7557,1,1,1,0,4
DE_14702.pd,2003,Brazil,Americas,1,37,683,-42.663937,-22.198658,0,1,1,0,4
DE_16169.pd,2004,Brazil,Americas,1,37,683,-43.1063,-22.8819,0,0,1,0,4
DE_4572.pdf,2005,Brazil,Americas,1,37,683,-42.663937,-22.198658,1,1,1,1,4
DE_15319.pd,2006,Brazil,Americas,1,37,683,-41.404,-21.7468,1,1,1,0,4
DE_16309,2007,Brazil,Americas,1,37,683,-41.404,-21.7468,1,1,1,0,4
DE_16344,2008,Brazil,Americas,1,37,683,-41.403966,-21.22427,1,1,1,1,4
DE_16100.pd,2009,Brazil,Americas,1,37,683,-42.663937,-22.198658,1,0,0,0,4
DE_16254.pd,2010,Brazil,Americas,1,37,683,-41.3275,-21.044452,1,1,0,0,4
DE_16272.pd,2011,Brazil,Americas,1,37,683,-42.663937,-22.198658,1,1,0,1,4
DE_16279.pd,2012,Brazil,Americas,1,37,683,-43.450911,-22.7265,1,0,0,1,4
DE_440.pdf,1996,Brazil,Americas,1,37,684,-35.2197,-5.8073,1,1,0,0,2
DE_440.pdf,1997,Brazil,Americas,1,37,684,-35.2197,-5.8073,1,1,0,0,2
DE_4784.pdf,1998,Brazil,Americas,1,37,684,-36.677119,-5.839863,0,1,0,0,2
HM450098,2001,Brazil,Americas,1,37,684,-36.677119,-5.839863,1,0,0,0,2
DE_4564.pdf,2005,Brazil,Americas,1,37,684,-36.677119,-5.839863,1,1,1,0,3
DE_15319.pd,2006,Brazil,Americas,1,37,684,-36.677119,-5.839863,1,1,1,0,3
DE_16273.pd,2011,Brazil,Americas,1,37,684,-36.023068,-6.229299,0,0,0,1,4
DE_14445.pd,1996,Brazil,Americas,1,37,685,-51.1764,-29.851,1,1,0,0,2
DE_14445.pd,1997,Brazil,Americas,1,37,685,-51.1764,-29.851,1,1,0,0,2
DE_499.pdf,1998,Brazil,Americas,1,37,685,-51.103992,-28.008678,1,1,0,0,2
DE_14624.pd,1999,Brazil,Americas,1,37,685,-51.1764,-28.008678,1,1,0,0,2
DE_14624.pd,2000,Brazil,Americas,1,37,685,-51.1764,-28.008678,1,1,0,0,2
DE_14624.pd,2001,Brazil,Americas,1,37,685,-51.1764,-28.008678,1,1,0,0,2
DE_14445.pd,2002,Brazil,Americas,1,37,685,-51.1764,-29.851,1,1,0,0,2
DE_14624.pd,2003,Brazil,Americas,1,37,685,-52.313082,-28.008678,1,1,1,0,3
DE_14624.pd,2004,Brazil,Americas,1,37,685,-52.313082,-28.008678,1,1,1,0,3
DE_14624.pd,2005,Brazil,Americas,1,37,685,-52.313082,-28.008678,1,1,1,0,3
DE_14624.pd,2006,Brazil,Americas,1,37,685,-52.313082,-28.008678,1,1,1,0,3
DE_14829.pd,2001,Brazil,Americas,1,37,686,-62.844761,-9.1524,1,1,1,0,3
DE_15259.pd,2002,Brazil,Americas,1,37,686,-64.3047,-9.1524,1,1,0,0,3
DE_14829.pd,2003,Brazil,Americas,1,37,686,-62.844761,-8.7657,1,1,1,0,3
DE_14953.pd,2004,Brazil,Americas,1,37,686,-63.907,-8.761,0,1,0,0,3
DE_4564.pdf,2005,Brazil,Americas,1,37,686,-62.844761,-10.912734,1,0,1,0,3
DE_14619.pd,2006,Brazil,Americas,1,37,686,-61.3241,-11.3009,0,0,1,0,3
DE_14619.pd,2007,Brazil,Americas,1,37,686,-61.3241,-11.3009,0,0,1,0,3
DE_16240.pd,2010,Bolivia,Americas,1,37,686,-65.355806,-10.826393,1,0,0,0,3
DE_3110.pdf,1980,Brazil,Americas,1,37,687,-61.392543,2.083327,1,0,0,0,1
DE_5167.pdf,1981,Brazil,Americas,1,37,687,-60.717424,3.118279,1,0,0,1,2
DE_15331.pd,1982,Brazil,Americas,1,37,687,-60.717424,3.118279,1,0,0,1,2
DE_15331.pd,1983,Brazil,Americas,1,37,687,-61.392543,2.083327,1,0,0,0,2
DE_16084.pd,1986,Brazil,Americas,1,37,687,-60.717424,3.118279,1,0,0,0,2
HM450089,2001,Brazil,Americas,1,37,687,-61.392543,2.083327,1,0,0,0,2
DE_4564.pdf,2005,Brazil,Americas,1,37,687,-61.392543,2.083327,1,1,1,0,4
DE_15331.pd,2006,Brazil,Americas,1,37,687,-60.7177,2.8214,0,0,0,1,4
HM450102,2007,Brazil,Americas,1,37,687,-61.392543,2.083327,1,0,0,0,4
HM450104,2008,Brazil,Americas,1,37,687,-61.392543,2.083327,1,0,0,0,4
DE_16262.pd,2010,Brazil,Americas,1,37,687,-60.595636,3.162456,1,1,0,1,4
DE_5044.pdf,2001,Brazil,Americas,1,37,688,-50.481053,-27.249355,1,1,1,0,3
DE_5044.pdf,2002,Brazil,Americas,1,37,688,-50.481053,-27.249355,1,1,1,0,3
DE_5044.pdf,2003,Brazil,Americas,1,37,688,-50.481053,-27.249355,1,1,1,0,3
DE_15319.pd,2006,Brazil,Americas,1,37,688,-50.481053,-27.249355,1,1,1,0,3
DE_5142.pdf,1990,Brazil,Americas,1,37,689,-47.734,-20.05,1,1,0,0,2
DE_1774.pdf,1991,Brazil,Americas,1,37,689,-47.734,-20.05,1,1,0,0,2
DE_5142.pdf,1992,Brazil,Americas,1,37,689,-49.358215,-20.796786,1,1,0,0,2
